timestamp,open,high,low,close,volume
29/8/2008,124.48,125.45,121.5,121.73,30493600
5/9/2008,122.87,124,113.17,114.33,42011600
12/9/2008,118,119.95,115,118.97,46783800
19/9/2008,115.36,124,110.61,118.85,66307100
26/9/2008,118.45,121.99,114.14,119.42,34730600
3/10/2008,117.44,118.43,103.03,103.44,62809100
10/10/2008,101.21,103,83.51,87.75,86848900
17/10/2008,90.44,99,84.35,90.78,75048600
24/10/2008,92.21,93.31,78.82,82.07,58306900
31/10/2008,80.27,94.19,79.01,92.97,60537100
7/11/2008,92.64,94.76,84.25,86.27,47015300
14/11/2008,87.99,88.1,75.4,80.33,58194400
21/11/2008,79.4,81,69.5,74.88,73411500
28/11/2008,75.74,82.4,75,81.6,39691800
5/12/2008,80.95,81.5,75.31,80.59,51454000
12/12/2008,82.57,85.88,78.06,82.2,49785100
19/12/2008,82.51,87.27,80,83.52,50128100
26/12/2008,83.27,83.45,79.92,81.33,18974200
2/1/2009,81.72,87.59,79.68,87.37,26062900
9/1/2009,86.42,90.41,84.25,84.7,41092400
16/1/2009,84.57,86.6,82.11,84.92,48180000
23/1/2009,84.76,91.6,81.76,89.49,61309500
30/1/2009,89.77,94.94,89.52,91.65,50819300
6/2/2009,90.6,97.1,89.69,96.14,53659500
13/2/2009,95.93,96.98,92.2,93.84,49132900
20/2/2009,91.73,92.49,87.34,88.79,42419500
27/2/2009,89.3,93.28,82.85,92.03,77805700
6/3/2009,91.17,91.9,83.81,85.81,74483600
13/3/2009,84.7,90.65,83.02,90.36,61831600
20/3/2009,91.34,95,89.41,92.51,63330900
27/3/2009,93.7,99.86,92.75,94.15,60950700
3/4/2009,92,102.66,91.8,102.22,64912500
9/4/2009,100.9,102.45,98.52,101.7,32887100
17/4/2009,100.28,102.04,96.44,101.27,41711800
24/4/2009,100.29,103.86,98.2,100.08,59469300
1/5/2009,99.61,106.05,99.25,104.61,46394300
8/5/2009,105.26,106.82,99.83,101.49,42691700
15/5/2009,101.09,104.38,100.57,101.37,42229200
22/5/2009,102,106.12,101.74,101.89,34599500
29/5/2009,101.32,106.5,101.02,106.28,27330100
5/6/2009,106.94,108.8,105.11,107.24,35592300
12/6/2009,106.64,110.64,105.5,108.21,38913000
19/6/2009,107.63,109.14,105.5,105.89,42930700
26/6/2009,105.18,106.785,103.51,105.68,30871700
2/7/2009,105.99,106.27,101.73,101.73,24758400
10/7/2009,101.57,102.78,99.5,100.83,34208000
17/7/2009,101.28,115.53,100.19,115.42,58793700
24/7/2009,114.53,118.15,114.39,117.64,42520000
